Region,Product,Date,Sales,Discount%,Discount,Total
North,Game4,43555,9507.879247,0.035729385,339.7106817,9168.168565
North,Dyno2,43555,9649.387644,0.058017443,559.8327949,9089.554849
South,Prod T,43555,9691.324484,0.099059125,960.0141277,8731.310356
South,Board4,43555,9748.544247,0.024082246,234.7668398,9513.777407
South,Board1,43555,9644.839009,0.072128913,695.6717581,8949.167251
North,Board1,43555,9910.222791,0.062865937,623.0154448,9287.207346
West,Game4,43555,9328.323793,0.043655169,407.2295528,8921.09424
North,Game2,43555,9597.070931,0.013647195,130.973101,9466.09783
West,Game9,43555,9523.01498,0.079069966,752.9844731,8770.030507
East,Game7,43555,8899.721606,0.012728531,113.2803843,8786.441222
North,Board3,43555,9653.503448,0.048374575,466.9841235,9186.519324
South,Game1,43555,9539.609636,0.03726927,355.5342913,9184.075345
North,Board1,43555,9675.128237,0.031511583,304.8786052,9370.249632
North,Dyno5,43555,9396.374742,0.002834818,26.63701494,9369.737727
South,Game3,43555,10074.47513,0.023018907,231.9034016,9842.571728
North,Game9,43555,9627.639779,0.022640021,217.9699642,9409.669815
South,Game7,43555,10040.31703,0.03505115,351.9246608,9688.392369
North,Dyno2,43555,9239.862297,0.052150095,481.8596924,8758.002605
North,Dyno1,43555,9517.015013,0.005818844,55.37802704,9461.636986
North,Game2,43555,9606.235797,0.002082534,20.00531157,9586.230485
West,Board2,43555,9501.526541,0.031290652,297.3089572,9204.217584
East,Game4,43555,8943.785716,0.067158522,600.651433,8343.134283
West,Game9,43555,9383.48366,0.074925797,703.0649965,8680.418663
West,Game3,43555,9393.130415,0.054214221,509.2412453,8883.88917
North,Board2,43555,9508.956732,0.098756209,939.0685138,8569.888218
East,Game6,43554,8810.909557,0.088689503,781.4351881,8029.474369
North,Dyno2,43554,9558.505517,0.030700138,293.4474356,9265.058081
West,Dyno4,43554,9307.772259,0.041854487,389.5720287,8918.20023
East,Dyno5,43554,8320.590525,0.045044859,374.799831,7945.790694
North,Board4,43554,9843.446226,0.070139695,690.416314,9153.029912
East,Dyno1,43554,8953.465448,0.012588659,112.7121203,8840.753328
North,Game10,43554,9431.356139,0.032015554,301.9500959,9129.406043
North,Game2,43554,9396.841222,0.041991041,394.5831436,9002.258078
South,Board5,43554,9545.096667,0.085382073,814.9801389,8730.116528
North,Game3,43554,9554.676831,0.081431427,778.0509662,8776.625865
North,Game1,43554,9190.508463,0.056615093,520.3214878,8670.186975
North,Dyno4,43554,9524.576185,0.020017809,190.6611495,9333.915036
South,Dyno1,43554,9532.621646,0.012967014,123.6096341,9409.012012
North,Game9,43554,9418.733706,0.047815084,450.3575392,8968.376167
North,Board5,43554,9484.906598,0.033694483,319.5890286,9165.317569
North,Game7,43554,9501.775378,0.088797174,843.730797,8658.044581
West,Game4,43554,9629.262685,0.038580529,371.5020445,9257.76064
North,Game4,43554,9524.28761,0.089063212,848.2636479,8676.023962
North,Game9,43554,9593.427928,0.085504904,820.2851315,8773.142796
North,Game2,43554,9497.930866,0.023650645,224.6321929,9273.298673
South,Dyno5,43554,9784.589732,0.048477575,474.3331809,9310.256551
North,Dyno1,43554,9449.432586,0.057373449,542.1465422,8907.286044
West,Board5,43554,9871.900729,0.011379164,112.3339786,9759.56675
North,Board3,43554,9721.659445,0.030513158,296.6385269,9425.020918
North,Dyno5,43554,9406.486724,0.084401288,793.9195918,8612.567132
North,Prod T,43554,9330.683491,0.050655807,472.6532983,8858.030193
North,Prod T,43554,9453.618825,0.053935648,509.8870594,8943.731766
North,Prod T,43554,9649.657157,0.020243059,195.3385834,9454.318574
North,Game4,43554,9711.10936,0.062802397,609.8809418,9101.228418
South,Game1,43554,9504.968105,0.002139796,20.33869414,9484.629411
North,Game5,43554,9680.851211,0.045492484,440.4059692,9240.445242
East,Game2,43554,8705.529849,0.021560976,187.6997187,8517.83013
East,Dyno5,43554,8830.503194,0.01382848,122.1124412,8708.390753
North,Game3,43554,9408.085249,0.048336635,454.7551817,8953.330067
East,Dyno4,43554,8933.191577,0.029602621,264.4458883,8668.745689
West,Dyno2,43554,9588.581851,0.056076757,537.6965697,9050.885281
East,Game8,43554,8444.299628,0.012779841,107.9168032,8336.382825
North,Board2,43554,9900.596695,0.012080907,119.6081852,9780.98851
West,Dyno2,43554,9519.915868,0.095333103,907.5631168,8612.352751
East,Game4,43554,8698.15612,0.086991716,756.6675306,7941.488589
West,Board1,43554,9718.031837,0.082442645,801.1802469,8916.85159
South,Dyno5,43554,9718.263178,0.05457206,530.3456377,9187.91754
West,Dyno5,43554,9577.071425,0.091570626,876.9784288,8700.092996
North,Game4,43554,9384.319265,0.092935011,872.1318109,8512.187454
North,Game8,43554,9332.319419,0.009330894,87.07888062,9245.240538
South,Board3,43554,9793.047184,0.030584385,299.5143275,9493.532856
South,Game4,43554,9646.633519,0.072271167,697.1734608,8949.460058
North,Game2,43554,9278.732715,0.030238863,280.578326,8998.154389
West,Game10,43554,9268.323564,0.026460651,245.2458718,9023.077692
North,Board5,43554,9733.501467,0.01861611,181.1999388,9552.301528
North,Game5,43554,9469.917191,0.030768359,291.3738105,9178.543381
North,Game2,43554,9346.170668,0.04343038,405.9077477,8940.26292
North,Prod T,43554,9295.789043,0.006226696,57.88205046,9237.906993
West,Game7,43554,9219.76528,0.010703481,98.6835861,9121.081694
West,Game5,43554,9326.840354,0.002924916,27.28022125,9299.560133
West,Board2,43554,9676.04172,0.064533697,624.4307487,9051.610971
South,Game10,43554,9400.765485,0.038923586,365.9114991,9034.853986
North,Dyno5,43554,9745.313133,0.003112375,30.33107124,9714.982062
West,Board3,43554,9108.210952,0.093911407,855.3649054,8252.846047
West,Dyno2,43554,9540.357852,0.010124778,96.59400118,9443.763851
West,Board1,43554,9330.098308,0.078888383,736.0363643,8594.061944
South,Board5,43554,9768.529096,0.014316647,139.8525816,9628.676514
North,Game9,43554,9092.587262,0.026197352,238.2017087,8854.385553
South,Game6,43554,9549.884684,0.03017396,288.1578375,9261.726846
North,Dyno4,43554,9554.441996,0.04124,394.0251924,9160.416804
North,Dyno1,43554,9364.727248,0.028852144,270.1924611,9094.534787
North,Prod T,43554,9643.030091,0.068712672,662.5983642,8980.431727
North,Prod T,43554,9494.902012,0.01680728,159.5834798,9335.318532
North,Prod T,43554,9473.446179,0.023622847,223.7897727,9249.656406
North,Game3,43554,9091.388797,0.067714276,615.6168123,8475.771985
North,Game9,43554,9480.343625,0.024076348,228.2520532,9252.091572
East,Dyno5,43554,8977.939819,0.083401445,748.7731573,8229.166662
East,Game1,43554,8643.137817,0.030963043,267.6178463,8375.519971
South,Game6,43554,9502.59858,0.036668122,348.4424451,9154.156135
North,Board3,43554,9017.454511,0.032560369,293.6116456,8723.842865
South,Game3,43554,9400.235892,0.069263324,651.0915823,8749.14431
North,Board5,43554,9485.694331,0.024465591,232.0731157,9253.621215
North,Board2,43554,9555.184598,0.07057053,674.3144369,8880.870161
West,Game10,43554,9517.702656,0.067161425,639.2224706,8878.480185
North,Dyno4,43554,9506.227812,0.011797151,112.1464056,9394.081406
North,Board2,43554,9734.336788,0.078004698,759.3240041,8975.012784
North,Dyno5,43554,9599.433302,0.043080767,413.550953,9185.882349
East,Game3,43554,8917.989654,0.032111061,286.3661088,8631.623545
North,Board3,43554,9568.744602,0.083837598,802.2205639,8766.524038
North,Game7,43554,9848.626499,0.079052305,778.5566219,9070.069877
South,Game9,43554,9569.579797,0.098966415,947.0670088,8622.512788
South,Game2,43554,9407.81285,0.008617965,81.07620593,9326.736644
North,Game8,43554,9370.591254,0.029333,274.8675578,9095.723696
South,Dyno5,43554,9493.146777,0.011426817,108.4764481,9384.670329
West,Board5,43554,8990.808413,0.049529182,445.3073849,8545.501028
North,Dyno2,43554,9394.13586,0.050806884,477.2867733,8916.849087
North,Board5,43554,9475.017852,0.039809196,377.1928385,9097.825013
North,Board2,43554,9603.2395,0.014279684,137.1312236,9466.108276
West,Board4,43554,9114.801809,0.095855093,873.7001777,8241.101631
North,Game8,43554,9552.951076,0.080748114,771.3827853,8781.568291
West,Prod T,43554,9421.453262,0.074391088,700.8721606,8720.581101
East,Dyno4,43554,8954.236079,0.093573921,837.8829833,8116.353096
North,Game10,43554,9582.235733,0.08830162,846.1269403,8736.108793
East,Board1,43554,9216.172539,0.005623052,51.82301674,9164.349522
North,Dyno1,43554,9596.757182,0.019441575,186.5760733,9410.181109
East,Board1,43554,8992.105628,0.033983626,305.5843557,8686.521272
North,Dyno5,43554,9361.226984,0.039651254,371.1843886,8990.042595
North,Game9,43554,9462.444075,0.029727433,281.2941739,9181.149901
South,Board5,43554,9536.509151,0.07908929,754.235741,8782.27341
North,Game3,43554,9550.769609,0.041431589,395.7035576,9155.066051
West,Board4,43554,9500.578193,0.028786354,273.4870063,9227.091187
North,Game7,43554,9489.045852,0.024730913,234.6727709,9254.373081
West,Game2,43554,9233.900125,0.050468051,466.0169435,8767.883182
North,Dyno2,43554,9328.267005,0.006889729,64.26923214,9263.997773
East,Game2,43554,8821.945206,0.046642853,411.480695,8410.464511
North,Game1,43554,9640.165331,0.017348225,167.2397547,9472.925576
South,Board3,43554,9649.525699,0.080519576,776.9757133,8872.549986
North,Game3,43554,9318.087018,0.045235817,421.5112757,8896.575742
South,Dyno2,43554,9776.545209,0.055507221,542.6688564,9233.876353
South,Board3,43554,10074.51933,0.025608837,257.9967252,9816.522605
East,Board1,43554,8902.015083,0.005421009,48.25790464,8853.757178
North,Dyno4,43554,9350.670018,0.042413672,396.5962534,8954.073765
South,Game4,43554,9428.707003,0.023306595,219.7510576,9208.955945
East,Dyno5,43554,9310.654406,0.030379042,282.8487656,9027.80564
North,Dyno1,43554,9374.794923,0.000820093,7.688206151,9367.106717
South,Game2,43554,9581.304861,0.053237362,510.0833937,9071.221467
North,Board3,43554,9445.318503,0.081114136,766.148852,8679.169651
North,Dyno5,43554,9811.493682,0.053037981,520.3818191,9291.111863
West,Board4,43554,9629.212201,0.012386622,119.2734077,9509.938793
North,Board4,43554,9213.072062,0.097516346,898.4251272,8314.646935
West,Game3,43554,9718.33814,0.061946918,602.021096,9116.317044
North,Game6,43554,9855.519533,0.042449517,418.3620454,9437.157488
West,Dyno1,43554,9481.077223,0.092289437,875.0032752,8606.073948
South,Dyno2,43554,9562.488949,0.046465866,444.3293273,9118.159622
North,Game8,43554,9631.983804,0.027393541,263.8541458,9368.129658
East,Board4,43554,8832.226771,0.081782809,722.324317,8109.902454
North,Game6,43554,9076.546161,0.019289122,175.078602,8901.467559
North,Dyno5,43554,9487.164102,0.042720312,405.2946128,9081.869489
North,Game1,43554,9700.272679,0.057111481,553.9969386,9146.27574
South,Dyno5,43554,9897.809285,0.065599474,649.2910877,9248.518197
East,Game6,43554,8894.60267,0.020671762,183.8671106,8710.735559
West,Board2,43554,9386.791166,0.065946083,619.022111,8767.769055
West,Game10,43554,9667.950924,0.004456846,43.08856549,9624.862359
South,Board3,43554,9872.225933,0.032059227,316.4959314,9555.730002
North,Board1,43554,9340.088684,0.017879124,166.9926058,9173.096078
North,Board2,43554,9580.156821,0.054546808,522.5669755,9057.589845
North,Game3,43554,9777.528077,0.029689488,290.2897988,9487.238278
West,Game4,43554,9585.434864,0.079604768,763.0463168,8822.388547
North,Prod T,43554,9309.872431,0.070676667,657.9907491,8651.881682
West,Board5,43554,9526.12674,0.062613271,596.4619526,8929.664787
South,Game3,43554,9183.948144,0.091467195,840.0299798,8343.918164
South,Board5,43554,9618.782103,0.043231547,415.8348269,9202.947276
East,Board2,43554,8852.808353,0.04648606,411.5321825,8441.276171
North,Board2,43554,9107.840917,0.071609115,652.2044293,8455.636488
North,Game3,43554,9418.353523,0.000799175,7.526908814,9410.826614
North,Board5,43554,9388.463249,0.008808446,82.69776947,9305.76548
North,Prod T,43554,10107.55232,0.034743607,351.1728251,9756.379495
South,Game3,43554,9798.95858,0.035502551,347.8880235,9451.070557
North,Game2,43554,9358.642534,0.08051321,753.4943492,8605.148185
West,Game4,43554,9533.04709,0.082741823,788.781691,8744.265399
South,Board2,43554,9822.316661,0.000675651,6.636456913,9815.680204
North,Game3,43554,9365.148572,0.066155541,619.5564671,8745.592105
North,Game8,43554,9265.279211,0.08789354,814.3581905,8450.921021
South,Board4,43554,9320.120265,0.091384335,851.712996,8468.407269
North,Board4,43554,9979.590293,0.037776867,376.9976525,9602.592641
South,Game3,43554,9574.465486,0.064663605,619.1194507,8955.346035
North,Prod T,43554,9732.89009,0.064567924,628.4325105,9104.457579
North,Board5,43554,9155.18947,0.043147272,395.0214458,8760.168024
East,Game9,43554,9065.079585,0.039421026,357.3547355,8707.724849
South,Board3,43554,10033.88137,0.063132313,633.4621374,9400.419233
East,Board5,43554,8900.441904,0.092060658,819.3805388,8081.061365
West,Board3,43554,9552.922322,0.016133407,154.121186,9398.801136
West,Game9,43554,9355.693858,0.074835282,700.1359885,8655.55787
East,Game2,43554,8721.456346,0.03493905,304.7193993,8416.736947
North,Game4,43554,9782.188317,0.014542423,142.2567231,9639.931594
South,Game1,43554,9568.010795,0.009241015,88.41813485,9479.59266
North,Game1,43554,9580.835954,0.067688474,648.5121652,8932.323789
North,Game9,43554,9361.494086,0.005740797,53.74243521,9307.751651
East,Game4,43554,8796.317963,0.065583567,576.8939082,8219.424055
North,Game7,43554,9840.66888,0.085862855,844.947925,8995.720955
South,Dyno2,43554,9890.583418,0.087257455,863.0271359,9027.556282
South,Game4,43554,9568.624784,0.038867356,371.9071445,9196.71764
North,Game3,43554,9513.383851,0.018317188,174.2584441,9339.125407
South,Game10,43554,10024.52832,0.099204454,994.4778627,9030.050457
West,Game6,43554,9451.358244,0.081643062,771.6378236,8679.72042
South,Dyno1,43554,9703.180686,0.047251692,458.4917084,9244.688978
North,Dyno5,43554,9511.569153,0.076132607,724.1405521,8787.428601
West,Game7,43554,9110.534235,0.048367923,440.6576152,8669.87662
North,Game9,43554,9165.368401,0.074664759,684.3300193,8481.038382
North,Game1,43554,9456.968254,0.021375365,202.146145,9254.822109
North,Board2,43554,9510.222567,0.068678701,653.1497312,8857.072836
South,Game2,43554,9681.968292,0.063405155,613.8867041,9068.081588
North,Board2,43554,9614.743783,0.079920442,768.4145741,8846.329209
North,Prod T,43554,9419.969934,0.070062719,659.9887054,8759.981229
West,Game4,43554,9642.723312,0.037018793,356.9619794,9285.761333
North,Dyno4,43554,9550.481325,0.010571153,100.9596021,9449.521723
North,Game8,43554,9297.041688,0.050744028,471.769341,8825.272347
North,Game4,43554,9345.218369,0.00588195,54.9681077,9290.250261
South,Board4,43554,10005.46548,0.074080846,741.2133464,9264.252134
East,Dyno4,43554,8771.126497,0.022837292,200.3087799,8570.817717
North,Dyno1,43554,9533.836925,0.071646507,683.0661104,8850.770815
North,Game10,43554,9931.061284,0.029366562,291.6411277,9639.420156
West,Game10,43554,9346.001459,0.0505546,472.4833663,8873.518093
East,Game4,43554,9042.409322,0.072977815,659.8952762,8382.514046
North,Prod T,43554,9816.166104,0.025938519,254.6168118,9561.549292
South,Game9,43554,9675.798404,0.051679237,500.0378763,9175.760528
South,Game10,43554,9623.427572,0.011224048,108.0138153,9515.413757
West,Game4,43554,9364.346811,0.089909907,841.9475469,8522.399264
East,Board1,43554,9153.109072,0.089415029,818.4255149,8334.683557
West,Game2,43554,9272.484515,0.063938722,592.870814,8679.613701
South,Board3,43554,9688.309404,0.029008359,281.041956,9407.267448
West,Game1,43554,9324.81147,0.008514438,79.39552717,9245.415943
East,Game1,43554,8875.668648,0.03589262,318.5710049,8557.097643
North,Game9,43554,9429.161509,0.085437257,805.6016909,8623.559818
North,Board3,43554,9676.429335,0.043736829,423.2163308,9253.213004
North,Board2,43554,9731.138723,0.039417541,383.577558,9347.561165
South,Board4,43554,9949.039586,0.04872763,484.7931181,9464.246468
South,Game10,43554,9692.833813,0.035884461,347.8221125,9345.011701
North,Dyno2,43554,9533.662581,0.063045314,601.0527531,8932.609828
South,Dyno5,43554,9759.418643,0.093112387,908.7227654,8850.695878
East,Game10,43554,9131.79229,0.094426779,862.2857364,8269.506554
North,Board2,43554,9618.361321,0.064687883,622.1914287,8996.169892
East,Game6,43554,8863.229344,0.024686271,218.8000809,8644.429263
North,Game7,43554,9481.421323,0.061870526,586.6205204,8894.800803
North,Board3,43554,9667.070529,0.079387893,767.4483621,8899.622167
North,Game8,43554,9458.65433,0.050711977,479.6670646,8978.987265
North,Dyno1,43554,9583.598163,0.010003508,95.86960025,9487.728563
East,Board3,43554,8980.61172,0.062923736,565.0936421,8415.518078
South,Dyno2,43554,9840.305781,0.061872103,608.8404098,9231.465371
South,Dyno4,43554,9801.180118,0.083597271,819.3519135,8981.828205
North,Board4,43554,10046.3059,0.031457543,316.0321015,9730.273798
North,Game1,43554,9496.770626,0.034959703,332.0042796,9164.766346
East,Board5,43554,8768.2408,0.034904662,306.0524792,8462.188321
West,Board2,43554,9965.927976,0.051694592,515.1845837,9450.743392
North,Board3,43554,9402.435992,0.068236517,641.5894832,8760.846509
South,Game8,43554,9780.199672,0.010646264,104.1225855,9676.077087
North,Game9,43554,9756.922502,0.058056818,566.4558787,9190.466623
North,Board2,43554,9441.310323,0.035507704,335.2392483,9106.071075
North,Game10,43554,9454.512946,0.034849406,329.4841574,9125.028789
West,Board1,43554,8961.718256,0.02298295,205.9667236,8755.751532
North,Board2,43554,9354.69698,0.00283235,26.49577965,9328.2012
North,Dyno1,43554,9410.261777,0.079426496,747.4241227,8662.837654
North,Game9,43554,9094.897815,0.021857289,198.7898087,8896.108006
East,Board3,43554,9056.469015,0.019669261,178.1340533,8878.334962
South,Game1,43554,9964.338809,0.088164764,878.5035791,9085.83523
East,Game3,43554,9142.53428,0.084554649,773.0437779,8369.490502
North,Board5,43554,9360.38339,0.0299595,280.432406,9079.950984
